ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
LVO,LiveOne Inc.,2025-08-14 to 2025-08-14,1,0.8530480265617371,,0.8530480265617371,0.8530480265617371,1.0,0.0,2025-08-14 09:11:08
AVNW,Aviat Networks Inc.,2025-08-06 to 2025-08-06,1,0.7568105101585388,,,0.7568105101585388,1.0,0.0,2025-08-06 13:29:45
NESR,National Energy Services Reunited Corp.,2025-07-19 to 2025-08-13,9,0.5004281851980421,0.44862129497872827,0.7109680414199829,0.5004281851980421,0.6666666666666666,0.0,2025-08-13 20:02:49
UHS,Universal Health Services Inc.,2025-07-17 to 2025-08-14,30,0.33570156216621405,0.37650941168852986,0.38088747024536135,0.33570156216621405,0.3333333333333333,0.06666666666666667,2025-08-14 15:50:03
BIIB,Biogen Inc.,2025-07-17 to 2025-08-13,72,0.3312086552381516,0.5298848749705598,0.5178639040273779,0.3312086552381516,0.5277777777777778,0.08333333333333333,2025-08-13 23:50:46
KINS,Kingstone Companies Inc.,2025-07-17 to 2025-08-09,10,0.3307197344303131,0.39059820618296426,0.9455718874931336,0.3307197344303131,0.3,0.0,2025-08-09 09:05:23
MANH,MANHATTAN ASSOCIATES INC.,2025-07-18 to 2025-08-15,28,0.3223745529140745,0.47033721652792937,-0.04295960267384846,0.3223745529140745,0.32142857142857145,0.07142857142857142,2025-08-15 06:40:19
CDE,Coeur Mining Inc.,2025-07-18 to 2025-08-13,28,0.31358934449298037,0.5151257756049846,-0.19908885955810549,0.31358934449298037,0.5357142857142857,0.10714285714285714,2025-08-13 12:56:47
DDL,Dingdong (Cayman) Limited,2025-08-04 to 2025-08-14,2,0.2996679604053497,0.0292891178650453,0.27895742654800415,0.2996679604053497,0.5,0.0,2025-08-14 20:05:57
CVNA, Carvana Co.,2025-07-17 to 2025-08-15,115,0.2818556721832441,0.47728725190642024,0.29991575479507443,0.28103709163372975,0.3565217391304348,0.06956521739130435,2025-08-15 16:29:31
BWMX,Betterware de México S.A.P.I. de C.V.,2025-07-24 to 2025-08-14,20,0.28006415605545043,0.3439040059575831,0.1403339684009552,0.28006415605545043,0.25,0.05,2025-08-14 15:40:02
SNPS,SYNOPSYS INC.,2025-07-17 to 2025-08-14,49,0.27656725596408455,0.5428982953220451,0.18880214558707342,0.27656725596408455,0.32653061224489793,0.14285714285714285,2025-08-14 17:02:00
TCOM,Trip.com Group Limited,2025-07-19 to 2025-08-14,17,0.2761389907668618,0.34822647103959464,-0.20519455075263976,0.2761389907668618,0.23529411764705882,0.058823529411764705,2025-08-14 17:23:00
PFGC,Performance Food Group Company,2025-07-17 to 2025-08-14,32,0.27469491586089134,0.4727334799304437,0.4908052285512288,0.27469491586089134,0.375,0.125,2025-08-14 17:04:24
VERA, Vera Therapeutics Inc.,2025-07-27 to 2025-08-08,4,0.2739647090435028,0.18467582926882484,,0.2739647090435028,0.0,0.0,2025-08-08 22:05:00
DDOG,Datadog Inc.,2025-07-17 to 2025-08-15,88,0.26673336408355025,0.4997033067580742,0.18021614837646482,0.2764169473757689,0.3068181818181818,0.11363636363636363,2025-08-15 15:15:00
CRTO,Criteo S.A.,2025-07-17 to 2025-08-13,19,0.26085509563747206,0.6247976524556929,0.284105396270752,0.26085509563747206,0.47368421052631576,0.15789473684210525,2025-08-13 14:58:38
HQY,HealthEquity Inc.,2025-07-20 to 2025-08-14,23,0.2601966215216595,0.36929948145056674,0.26786028742790224,0.2601966215216595,0.13043478260869565,0.13043478260869565,2025-08-14 23:20:02
COUR,Coursera Inc.,2025-07-17 to 2025-08-13,30,0.25501757045586904,0.5363457754264455,0.35113098621368405,0.25501757045586904,0.3333333333333333,0.1,2025-08-13 23:25:44
HBM,Hudbay Minerals Inc.,2025-07-17 to 2025-08-13,21,0.25377207937694735,0.3776062252332312,0.0,0.25377207937694735,0.09523809523809523,0.047619047619047616,2025-08-13 15:06:18
DVN,Devon Energy Corporation,2025-07-18 to 2025-08-15,49,0.24899287734712874,0.5382047893649189,0.3874331831932068,0.24899287734712874,0.3673469387755102,0.16326530612244897,2025-08-15 15:12:41
FSLR,First Solar Inc.,2025-07-17 to 2025-08-15,79,0.23934873900836037,0.5826312947466514,0.25977555036544797,0.23934873900836037,0.43037974683544306,0.1518987341772152,2025-08-15 12:09:19
UIS,Unisys Corporation,2025-07-18 to 2025-08-13,14,0.23248117225510737,0.5406492960921923,-0.08819838762283322,0.23248117225510737,0.42857142857142855,0.07142857142857142,2025-08-13 19:02:00
MNMD,Mind Medicine (MindMed) Inc.,2025-07-22 to 2025-08-12,11,0.22233361493457446,0.28737374197199433,0.20255066156387327,0.22233361493457446,0.09090909090909091,0.0,2025-08-12 09:43:00
ARDT,Ardent Health Inc.,2025-07-17 to 2025-08-15,10,0.2174440884590149,0.307207798118142,0.5859868764877318,0.2174440884590149,0.5,0.1,2025-08-15 14:30:00
SHOP,Shopify Inc.,2025-07-17 to 2025-08-15,195,0.2155040295307453,0.48840043228453284,0.10968448986878267,0.2155040295307453,0.2923076923076923,0.13333333333333333,2025-08-15 15:57:06
MAX,MediaAlpha Inc,2025-07-18 to 2025-08-11,14,0.21383494819913593,0.2353033691157506,0.5591158032417297,0.21383494819913593,0.21428571428571427,0.0,2025-08-11 18:49:00
ADV,Advantage Solutions Inc.,2025-07-17 to 2025-08-09,12,0.21268511513868968,0.39040516893001015,0.3243109464645386,0.21268511513868968,0.3333333333333333,0.08333333333333333,2025-08-09 16:33:45
MSFT,Microsoft Corporation,2025-08-09 to 2025-08-16,243,0.209943711316144,0.4710903818402303,0.209943711316144,0.209943711316144,0.31275720164609055,0.10699588477366255,2025-08-16 03:37:47
MDXG,MiMedx Group Inc.,2025-07-25 to 2025-08-07,10,0.20760497570037845,0.43107947973059113,,0.20760497570037845,0.6,0.2,2025-08-07 12:32:16
WDAY,Workday Inc.,2025-07-17 to 2025-08-14,63,0.20224530138666663,0.4892556719231216,0.1543906186756335,0.20224530138666663,0.23809523809523808,0.09523809523809523,2025-08-14 15:30:00
CVS,CVS Health Corporation,2025-07-17 to 2025-08-14,153,0.19638450102868424,0.5586804171635926,0.15014030592782154,0.19638450102868424,0.32679738562091504,0.19607843137254902,2025-08-14 17:50:55
CC,Cameco Corporation,2025-07-18 to 2025-08-15,21,0.19296555859701975,0.5352844025191562,0.4239308404922486,0.19296555859701975,0.47619047619047616,0.14285714285714285,2025-08-15 13:10:54
MA,Mastercard Incorporated,2025-07-17 to 2025-08-15,200,0.1896165382862091,0.4710677940932843,0.1769997559095684,0.18813248950632375,0.285,0.125,2025-08-15 01:55:00
UPWK,Upwork Inc.,2025-07-17 to 2025-08-14,27,0.18902591864267984,0.36500466944979587,0.263358541897365,0.18902591864267984,0.25925925925925924,0.0,2025-08-14 13:26:11
MTDR,MATADOR RESOURCES COMPANY,2025-07-17 to 2025-08-10,19,0.18806557655334474,0.3236008536497701,0.0,0.18806557655334474,0.21052631578947367,0.10526315789473684,2025-08-10 14:25:45
AVGO,Broadcom Inc.,2025-07-26 to 2025-08-15,232,0.1858656608082097,0.4622216564099103,0.1286789773088513,0.1858656608082097,0.20689655172413793,0.09913793103448276,2025-08-15 18:11:12
SNDX,Syndax Pharmaceuticals Inc.,2025-07-28 to 2025-08-15,19,0.18327164148029526,0.510745847036832,0.3910994696617126,0.18327164148029526,0.2631578947368421,0.15789473684210525,2025-08-15 07:43:59
CTRA,Coterra Energy Inc.,2025-07-18 to 2025-08-13,34,0.17996435971821056,0.4851540254016095,-0.23581449134009222,0.17996435971821056,0.35294117647058826,0.17647058823529413,2025-08-13 18:29:00
CRNX,CRINETICS PHARMACEUTICALS INC.,2025-07-31 to 2025-08-11,8,0.17899513244628906,0.4382856764252595,0.24107603430747984,0.17899513244628906,0.375,0.25,2025-08-11 22:05:00
CG,Centerra Gold Inc.,2025-07-21 to 2025-08-14,33,0.17739643743543915,0.5320850951678701,0.16185747782389323,0.17739643743543915,0.24242424242424243,0.12121212121212122,2025-08-14 06:10:00
LW,Lamb Weston Holdings Inc.,2025-07-17 to 2025-08-14,44,0.17632360620932144,0.5073380902961323,0.22952708303928374,0.1877446787301884,0.3409090909090909,0.20454545454545456,2025-08-14 18:40:00
MPAA,Motorcar Parts of America Inc.,2025-07-17 to 2025-08-11,4,0.17621136307716367,0.2036536904652513,0.1814874768257141,0.17621136307716367,0.25,0.25,2025-08-11 16:17:30
RARE,ULTRAGENYX PHARMACEUTICAL INC.,2025-07-17 to 2025-08-11,19,0.17376623090944793,0.5041235679328211,0.35082106590271,0.17376623090944793,0.42105263157894735,0.10526315789473684,2025-08-11 15:45:05
COP,CONOCO PHILLIPS,2025-07-17 to 2025-08-14,123,0.171571376168631,0.5198778709270278,0.34711147734993386,0.171571376168631,0.2764227642276423,0.16260162601626016,2025-08-14 22:22:00
AXON,Axon Enterprise Inc.,2025-07-17 to 2025-08-15,107,0.17044381861374755,0.5692617303092471,0.2580326719717546,0.17044381861374755,0.32710280373831774,0.1588785046728972,2025-08-15 09:03:06
IMVT,Immunovant Inc.,2025-08-11 to 2025-08-15,3,0.16737329562505088,0.2379625539185296,0.16737329562505088,0.16737329562505088,0.0,0.3333333333333333,2025-08-15 11:30:33
LFST, LIFESTANCE HEALTH GROUP,2025-07-17 to 2025-08-15,21,0.1665964302562532,0.5588318307665149,0.6009130341666085,0.1665964302562532,0.23809523809523808,0.09523809523809523,2025-08-15 17:02:38
CLS,CELESTICA INC.,2025-07-18 to 2025-08-13,36,0.16608823703394995,0.39542835048165315,0.36441384851932523,0.16608823703394995,0.19444444444444445,0.1388888888888889,2025-08-13 17:55:00
DUOL,Duolingo Inc.,2025-07-17 to 2025-08-14,93,0.1594796264684328,0.521486457343002,0.12029654681682588,0.1594796264684328,0.3118279569892473,0.15053763440860216,2025-08-14 12:44:42
MU,Micron Technology Inc.,2025-04-09 to 2025-08-15,162,0.15794855227440963,0.5539324332254502,0.33230519833103295,0.15538752149350893,0.3271604938271605,0.18518518518518517,2025-08-15 21:47:21
MD,Pediatrix Medical Group Inc.,2025-07-21 to 2025-08-14,19,0.1556774578596416,0.4480125072082937,0.12884237936564855,0.1556774578596416,0.2631578947368421,0.10526315789473684,2025-08-14 14:50:02
MRVL,Marvell Technology Inc.,2025-07-17 to 2025-08-15,81,0.15483877246762498,0.4834711403161221,0.11310515824486227,0.15483877246762498,0.19753086419753085,0.1728395061728395,2025-08-15 18:11:12
WELL,WELL Health Technologies Corp.,2025-07-17 to 2025-08-14,52,0.1548385874583171,0.518450671462071,0.02130340337753294,0.1548385874583171,0.23076923076923078,0.07692307692307693,2025-08-14 01:43:43
KELYA,Kelly Services Inc.,2025-07-24 to 2025-08-14,15,0.13529276529947912,0.43887243405464355,0.32082199255625404,0.13529276529947912,0.3333333333333333,0.2,2025-08-14 14:43:00
BHVN,Biohaven Pharmaceutical Holding Co Ltd.,2025-07-17 to 2025-08-11,5,0.13225322246551513,0.29572719567629413,0.0,0.1653165280818939,0.2,0.0,2025-08-11 13:00:00
CCJ, cameco Corp,2025-07-22 to 2025-08-15,14,0.13131752695356097,0.2969736909907948,0.08268911043802897,0.13131752695356097,0.2857142857142857,0.07142857142857142,2025-08-15 19:11:45
HRTG,Heritage Insurance Holdings Inc.,2025-07-17 to 2025-08-15,21,0.12551655655815488,0.2503660758492093,0.08827000379562377,0.1317923843860626,0.19047619047619047,0.09523809523809523,2025-08-15 16:01:18
UAL,United Airlines Holdings Inc.,2025-07-16 to 2025-08-15,72,0.11690447628498078,0.6597639722130263,0.24978180492625518,0.1320848309993744,0.3888888888888889,0.2361111111111111,2025-08-15 06:00:46
CRM,Salesforce Inc.,2025-07-17 to 2025-08-15,218,0.11631708642758361,0.5177349925034852,0.07107719083627068,0.11631708642758361,0.25229357798165136,0.16972477064220184,2025-08-15 15:03:27
PACS,PACS Group Inc.,2025-07-29 to 2025-08-14,3,0.11451454162597657,0.4365658528967355,-0.38952920436859134,0.11451454162597657,0.6666666666666666,0.3333333333333333,2025-08-14 23:15:02
SPGI,S&P Global Inc.,2025-07-17 to 2025-08-15,64,0.11358679570257664,0.5366841047995802,0.0421821673711141,0.11358679570257664,0.25,0.171875,2025-08-15 13:01:00
RCI,Rogers Communications Inc.,2025-07-18 to 2025-08-04,24,0.10878746410210925,0.4937606959481957,,0.10878746410210925,0.3333333333333333,0.20833333333333334,2025-08-04 16:54:00
IMCR,Immunocore Holdings plc,2025-07-24 to 2025-08-09,28,0.10788580626249313,0.7259629686739844,0.0,0.10788580626249313,0.5357142857142857,0.21428571428571427,2025-08-09 11:34:04
AAPL,Apple Inc.,2025-08-07 to 2025-08-15,246,0.10774805528846211,0.49754061705243313,0.0679019340740636,0.10774805528846211,0.25203252032520324,0.16666666666666666,2025-08-15 15:29:42
AMTM,Amentum Holdings Inc.,2025-07-26 to 2025-08-14,15,0.10269223213195801,0.4611134613064834,0.3868573466936747,0.10269223213195801,0.13333333333333333,0.13333333333333333,2025-08-14 12:26:56
AMZN,Amazon.com Inc.,2025-08-07 to 2025-08-16,248,0.101841901242733,0.5463005050793266,0.08895490343617922,0.101841901242733,0.2661290322580645,0.18951612903225806,2025-08-16 03:37:47
META,Meta Platforms Inc.,2025-07-18 to 2025-08-15,243,0.10003475868162302,0.4823125203110341,0.1511994760888846,0.10003475868162302,0.25102880658436216,0.18930041152263374,2025-08-15 15:16:08
TWLO,Twilio Inc.,2025-07-17 to 2025-08-15,70,0.09984051959855218,0.5234654437484982,0.18769533804484775,0.09984051959855218,0.22857142857142856,0.24285714285714285,2025-08-15 12:45:17
DXCM,DexCom Inc.,2025-07-17 to 2025-08-14,49,0.09621118404427353,0.5268747102033843,0.37303632199764253,0.09621118404427353,0.22448979591836735,0.1836734693877551,2025-08-14 18:13:06
IDYA,IDEAYA Biosciences Inc.,2025-07-21 to 2025-08-05,7,0.09329357487814767,0.1593457198260315,,0.09329357487814767,0.14285714285714285,0.0,2025-08-05 12:00:00
SSTK,Shutterstock Inc.,2025-07-24 to 2025-08-11,10,0.09157235860824586,0.6232479847854207,-0.6715814530849457,0.09157235860824586,0.3,0.3,2025-08-11 21:51:18
CAL,Caleres Inc.,2025-07-24 to 2025-08-15,16,0.08955295234918595,0.39350014961017227,-0.024677467346191417,0.08955295234918595,0.0625,0.0,2025-08-15 15:30:00
IMXI,International Money Express Inc.,2025-07-23 to 2025-08-15,15,0.08588827371597292,0.5208419093201978,0.18399253090222678,0.08588827371597292,0.2,0.26666666666666666,2025-08-15 15:15:00
XPO,XPO Inc.,2025-07-24 to 2025-08-13,26,0.07895162449433255,0.45277325706624644,-0.0926303664843241,0.07895162449433255,0.19230769230769232,0.11538461538461539,2025-08-13 05:34:47
CVE,Cenovus Energy Inc.,2025-07-27 to 2025-08-13,7,0.07879685333796911,0.1444962338826603,0.0,0.07879685333796911,0.14285714285714285,0.14285714285714285,2025-08-13 09:30:00
EFX,Enerflex Ltd.,2025-07-17 to 2025-08-15,63,0.07713447165867639,0.6119526450125307,0.28333376348018646,0.07713447165867639,0.31746031746031744,0.20634920634920634,2025-08-15 13:00:00
ASML, ASML Holding N.V.,2025-07-17 to 2025-08-15,141,0.07651519737345108,0.5187627936232063,0.20961583365093575,0.0820131328037317,0.20567375886524822,0.18439716312056736,2025-08-15 13:37:34
GOOGL,Alphabet Inc.,2025-08-08 to 2025-08-15,246,0.0741232839057116,0.4893633769933858,0.06629429847822277,0.0741232839057116,0.22764227642276422,0.18699186991869918,2025-08-15 15:41:53
TX,Ternium S.A.,2025-07-27 to 2025-08-07,9,0.07129635413487752,0.4827142089160379,,0.07129635413487752,0.3333333333333333,0.1111111111111111,2025-08-07 12:41:27
SMP,Standard Motor Products Inc.,2025-07-18 to 2025-08-14,21,0.07090289479210263,0.3770402822184357,-0.19519174098968506,0.07090289479210263,0.19047619047619047,0.19047619047619047,2025-08-14 15:15:02
MDLZ,Mondelez International Inc.,2025-07-17 to 2025-08-13,78,0.06853161286085079,0.5391868430638868,0.1960446085248675,0.06202950756271163,0.2564102564102564,0.19230769230769232,2025-08-13 22:05:00
QUAD,Quad/Graphics Inc.,2025-07-22 to 2025-08-14,13,0.06265299045122588,0.3664201607698667,0.0,0.06265299045122588,0.15384615384615385,0.0,2025-08-14 20:31:14
ALK,Alaska Air Group Inc,2025-07-17 to 2025-08-14,51,0.06213581421796015,0.6171690924691812,0.3000548328672137,0.06213581421796015,0.37254901960784315,0.19607843137254902,2025-08-14 22:14:50
TXG, Torex Gold Resources Inc.,2025-07-17 to 2025-08-14,25,0.06157391238212586,0.5235792494389382,0.01518668958118984,0.06157391238212586,0.16,0.16,2025-08-14 07:35:00
DHR,Danaher Corporation,2025-07-17 to 2025-08-15,88,0.05806007358160887,0.5592679798673141,0.12499858907290864,0.05806007358160887,0.23863636363636365,0.19318181818181818,2025-08-15 06:38:08
NVDA,NVIDIA Corporation,2025-08-11 to 2025-08-15,250,0.05762596728801727,0.4918517969113493,0.05762596728801727,0.05762596728801727,0.232,0.144,2025-08-15 16:48:13
enov, enovix corporation,2025-07-18 to 2025-08-14,19,0.0568908277310823,0.4864077199593841,0.15372673273086546,0.0568908277310823,0.15789473684210525,0.10526315789473684,2025-08-14 07:34:51
NX,Quanex Building Products Corporation,2025-07-23 to 2025-08-12,9,0.053323691421084916,0.3205694003753458,-0.3892678260803223,0.053323691421084916,0.2222222222222222,0.2222222222222222,2025-08-12 23:45:01
MNKD,MANNKIND CORPORATION,2025-07-17 to 2025-08-07,14,0.05101611784526281,0.31980694664460463,,0.05101611784526281,0.14285714285714285,0.21428571428571427,2025-08-07 20:31:24
SLVM,Sylvamo Corporation,2025-07-27 to 2025-08-10,10,0.04960013270378113,0.6650256110939577,-0.2613600015640259,0.04960013270378113,0.3,0.3,2025-08-10 14:06:54
FANG,DIAMONDBLACK ENERGY INC.,2025-07-17 to 2025-08-15,59,0.04858981360823421,0.49644872771088566,0.3285164097944895,0.04518560428043891,0.288135593220339,0.1694915254237288,2025-08-15 19:48:49
TSLA,Tesla Inc.,2025-08-06 to 2025-08-15,234,0.04474393406994321,0.5100486766452309,0.018598320600630217,0.04474393406994321,0.24358974358974358,0.1752136752136752,2025-08-15 14:01:17
UTZ,Utz Brands Inc.,2025-07-21 to 2025-08-14,26,0.042005765896577084,0.4065228185431973,-0.040978424889700764,0.042005765896577084,0.15384615384615385,0.23076923076923078,2025-08-14 22:35:45
ZM,Zoom Video Communications Inc.,2025-07-23 to 2025-08-15,19,0.03925788214332181,0.4494934465072448,-0.25843936800956724,0.03925788214332181,0.10526315789473684,0.05263157894736842,2025-08-15 15:25:59
SLB,Schlumberger Limited,2025-07-17 to 2025-08-14,86,0.03836667814920114,0.6078457860321604,0.1913642520705859,0.03836667814920114,0.26744186046511625,0.2441860465116279,2025-08-14 16:18:00
PRU,Prudential Financial Inc.,2025-07-21 to 2025-08-15,49,0.03821608460679347,0.6505805306725881,0.006820472081502253,0.03821608460679347,0.32653061224489793,0.2653061224489796,2025-08-15 19:48:49
TEAD,Teads Holding Co.,2025-07-24 to 2025-08-09,6,0.028604235251744586,0.26767298541730206,0.1135355472564697,0.028604235251744586,0.0,0.3333333333333333,2025-08-09 14:21:28
SMCI,Super Micro Computer Inc.,2025-07-21 to 2025-08-15,229,0.022796934582781057,0.6059677595527562,-0.09737843320919916,0.022796934582781057,0.21397379912663755,0.2663755458515284,2025-08-15 14:36:05
ACCO,ACCO Brands Corporation,2025-07-18 to 2025-08-09,11,0.0219670360738581,0.2538242370920178,-0.21036303043365473,0.0219670360738581,0.2727272727272727,0.18181818181818182,2025-08-09 14:32:50
