ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
PRU,Prudential Financial Inc.,2025-06-30 to 2025-07-25,29,0.03272708695510338,0.5377796653939945,0.04707095921039581,0.03272708695510338,0.1724137931034483,0.1724137931034483,2025-07-25 15:15:03
AMTM,Amentum Holdings Inc.,2025-06-27 to 2025-07-26,18,0.03160823782285056,0.5498801030888405,0.0,0.03160823782285056,0.16666666666666666,0.16666666666666666,2025-07-26 15:45:45
RCKT,Rocket Pharmaceuticals Inc.,2025-06-27 to 2025-07-24,43,0.027464708339336306,0.4479546649590523,-0.4498271822929382,0.03874008570398603,0.16279069767441862,0.16279069767441862,2025-07-24 19:43:25
SLB,Schlumberger Limited,2025-06-27 to 2025-07-25,84,0.024861016585713352,0.606826938869089,-0.07103570266203448,0.025160546906023155,0.27380952380952384,0.25,2025-07-25 15:30:03
UHS,Universal Health Services Inc.,2025-06-27 to 2025-07-27,30,0.02444591959317525,0.5093359852056731,0.18904870599508286,0.02444591959317525,0.13333333333333333,0.16666666666666666,2025-07-27 02:50:00
HLF,High Liner Foods Incorporated,2025-06-27 to 2025-07-24,17,0.02131345272064209,0.6944498899000332,-0.7176169872283935,0.02131345272064209,0.23529411764705882,0.23529411764705882,2025-07-24 05:31:43
CRTO,Criteo S.A.,2025-07-01 to 2025-07-24,16,0.013894619047641759,0.7131336529891928,0.4678476691246033,0.013894619047641759,0.25,0.3125,2025-07-24 14:00:00
ARX,ARC Resources Ltd.,2025-07-07 to 2025-07-26,3,0.010445924599965406,0.30916703227273645,-0.2933657646179199,0.010445924599965406,0.0,0.3333333333333333,2025-07-26 04:50:00
KRO,Kronos Worldwide Inc.,2025-06-29 to 2025-07-19,5,0.005800623893737778,0.32534382187152466,,0.005800623893737778,0.0,0.4,2025-07-19 04:13:49
MAX,MediaAlpha Inc,2025-06-29 to 2025-07-24,8,0.0042549207806587205,0.15296375261942333,0.0,0.0042549207806587205,0.0,0.25,2025-07-24 18:00:00
VERA, Vera Therapeutics Inc.,2025-07-02 to 2025-07-11,2,0.0,0.0,,0.0,0.0,0.0,2025-07-11 01:05:00
AMRK,A-Mark Precious Metals Inc.,2025-07-07 to 2025-07-24,3,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-24 22:05:00
AVNW,Aviat Networks Inc.,2025-07-10 to 2025-07-10,1,0.0,,,0.0,0.0,0.0,2025-07-10 12:52:32
AHL,Aspen Insurance Holdings Limited,2025-07-10 to 2025-07-17,4,0.0,0.0,,0.0,0.0,0.0,2025-07-17 22:15:00
CRNT,Ceragon Networks Ltd.,2025-07-07 to 2025-07-07,1,0.0,,,0.0,0.0,0.0,2025-07-07 13:00:00
MD,Pediatrix Medical Group Inc.,2025-06-30 to 2025-07-23,10,-0.002591078281402576,0.35152766188218937,0.0,-0.002591078281402576,0.2,0.0,2025-07-23 23:50:02
CTRA,Coterra Energy Inc.,2025-06-27 to 2025-07-26,20,-0.011650614738464366,0.5458924472353247,0.23996219038963318,-0.011650614738464366,0.2,0.2,2025-07-26 09:30:00
MDLZ,Mondelez International Inc.,2025-06-27 to 2025-07-25,61,-0.021672005926976448,0.5063527315784103,0.13134037733078005,-0.03006641904513042,0.16393442622950818,0.2459016393442623,2025-07-25 16:36:32
BRZE,Braze Inc.,2025-06-27 to 2025-07-24,12,-0.03200427492459615,0.47368592095840145,0.28450469970703124,-0.03200427492459615,0.08333333333333333,0.08333333333333333,2025-07-24 20:21:01
MTDR,MATADOR RESOURCES COMPANY,2025-06-27 to 2025-07-24,28,-0.043268388084002914,0.5661601541936665,0.22856293320655824,-0.043268388084002914,0.25,0.32142857142857145,2025-07-24 19:51:27
SLP,Simulations Plus Inc.,2025-07-01 to 2025-07-23,22,-0.044839414141394876,0.5592415797253768,-0.2406680166721344,-0.044839414141394876,0.2727272727272727,0.22727272727272727,2025-07-23 14:30:00
RARE,ULTRAGENYX PHARMACEUTICAL INC.,2025-06-27 to 2025-07-24,33,-0.044953471241575296,0.6983838910356853,0.19630137681961063,-0.044953471241575296,0.3333333333333333,0.3333333333333333,2025-07-24 17:09:00
