ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
GPCR,Structure Therapeutics Inc.,2025-02-27 to 2025-03-20,3,0.36065787076950073,0.31303790332072784,0.0,0.36065787076950073,0.0,0.0,2025-03-20 10:28:26
IMVT,Immunovant Inc.,2025-02-27 to 2025-03-24,19,0.3047243952751159,0.5133021865909482,0.37945746183395385,0.3047243952751159,0.47368421052631576,0.05263157894736842,2025-03-24 14:56:32
IDYA,IDEAYA Biosciences Inc.,2025-02-28 to 2025-03-26,5,0.2971649670600891,0.5208172394984055,-0.02673661708831787,0.2971649670600891,0.4,0.0,2025-03-26 11:00:00
BRZE,Braze Inc.,2025-02-25 to 2025-03-26,11,0.2660644661296498,0.3155816255410346,0.229854953289032,0.2660644661296498,0.18181818181818182,0.09090909090909091,2025-03-26 13:01:04
LVO,LiveOne Inc.,2025-02-25 to 2025-03-26,12,0.2642079859972,0.3501331179764539,0.6308020174503326,0.2642079859972,0.25,0.0,2025-03-26 13:00:00
PRU,Prudential Financial Inc.,2025-02-25 to 2025-03-26,40,0.2322437432408333,0.5467328478495922,0.3652222888810294,0.2322437432408333,0.35,0.1,2025-03-26 13:00:00
CLDX,Celldex Therapeutics Inc.,2025-02-27 to 2025-03-24,8,0.18243249058723449,0.5931200791279879,0.9212334752082825,0.18243249058723449,0.5,0.125,2025-03-24 20:24:00
CLS,CELESTICA INC.,2025-02-25 to 2025-03-26,13,0.17420649711902325,0.44112086872546896,0.10532479683558153,0.1419032166401545,0.38461538461538464,0.07692307692307693,2025-03-26 12:00:00
TWLO,Twilio Inc.,2025-02-25 to 2025-03-26,37,0.17143815369219392,0.48034459065049995,0.16611166834831237,0.17143815369219392,0.35135135135135137,0.05405405405405406,2025-03-26 23:00:18
IMCR,Immunocore Holdings plc,2025-02-26 to 2025-03-13,8,0.16493582427501677,0.3331615226457635,,0.16493582427501677,0.125,0.0,2025-03-13 00:56:16
