ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
TX,Ternium S.A.,2025-07-02 to 2025-07-09,2,0.4487732708454132,0.6346612460601176,,0.4487732708454132,0.5,0.0,2025-07-09 06:46:51
BHVN,Biohaven Pharmaceutical Holding Co Ltd.,2025-06-29 to 2025-07-17,4,0.4449912816286087,0.3418000055965529,,0.4449912816286087,0.75,0.0,2025-07-17 16:38:29
LVO,LiveOne Inc.,2025-06-26 to 2025-07-16,14,0.4218857169151306,0.35837646215981533,,0.42531529023097114,0.35714285714285715,0.07142857142857142,2025-07-16 13:30:00
IMCR,Immunocore Holdings plc,2025-06-30 to 2025-07-01,2,0.373813408613205,0.012253327979463092,,0.373813408613205,0.5,0.0,2025-07-01 16:50:00
CRNX,CRINETICS PHARMACEUTICALS INC.,2025-06-26 to 2025-07-16,9,0.36613003677792016,0.37939840987220624,,0.36613003677792016,0.2222222222222222,0.0,2025-07-16 15:38:45
GPCR,Structure Therapeutics Inc.,2025-07-03 to 2025-07-03,1,0.35510609149932865,,,0.35510609149932865,1.0,0.0,2025-07-03 17:09:10
IMVT,Immunovant Inc.,2025-07-06 to 2025-07-16,4,0.3364130645990372,0.3969623112424579,,0.3364130645990372,0.25,0.0,2025-07-16 18:00:02
CDE,Coeur Mining Inc.,2025-06-29 to 2025-07-25,32,0.3342650732025504,0.5547479204112492,0.5893270688397544,0.3342650732025504,0.46875,0.15625,2025-07-25 00:01:02
CLS,CELESTICA INC.,2025-06-26 to 2025-07-24,33,0.32996904109463543,0.30596360304104653,0.24836073517799376,0.3402805736288428,0.21212121212121213,0.0,2025-07-24 15:19:00
BIIB,Biogen Inc.,2025-06-26 to 2025-07-25,52,0.3286105387485944,0.49185761127827066,0.4143175533839635,0.323862634453119,0.4423076923076923,0.07692307692307693,2025-07-25 13:20:00
SMCI,Super Micro Computer Inc.,2025-06-26 to 2025-07-25,175,0.3039918388639178,0.4528861991732491,0.33584390808554254,0.29763013320810655,0.29714285714285715,0.10285714285714286,2025-07-25 19:38:06
HQY,HealthEquity Inc.,2025-06-26 to 2025-07-23,12,0.2698951691389084,0.39392406725079393,0.18985939025878906,0.2698951691389084,0.3333333333333333,0.08333333333333333,2025-07-23 09:13:00
CVE,Cenovus Energy Inc.,2025-06-28 to 2025-07-03,4,0.26321386396884916,0.23340634949104838,,0.26321386396884916,0.0,0.25,2025-07-03 12:56:13
SNDX,Syndax Pharmaceuticals Inc.,2025-06-30 to 2025-07-09,8,0.26315397471189494,0.3247725934365424,,0.26315397471189494,0.375,0.0,2025-07-09 06:55:02
TWLO,Twilio Inc.,2025-06-26 to 2025-07-25,43,0.2590235133503758,0.3963975823687026,0.5256028032302856,0.2590235133503758,0.23255813953488372,0.11627906976744186,2025-07-25 10:17:00
AXON,Axon Enterprise Inc.,2025-06-26 to 2025-07-25,45,0.2585989440812005,0.5148566914941258,-0.074251756884835,0.26447619281031864,0.28888888888888886,0.06666666666666667,2025-07-25 15:30:03
MRVL,Marvell Technology Inc.,2025-06-26 to 2025-07-25,80,0.25816409692168235,0.43026067680251256,0.147416080926594,0.2614319968827163,0.3125,0.075,2025-07-25 22:40:00
CMPS,COMPASS Pathways plc,2025-06-27 to 2025-07-15,9,0.25316018131044177,0.3596864254743917,,0.25316018131044177,0.1111111111111111,0.0,2025-07-15 22:58:48
TCOM,Trip.com Group Limited,2025-06-27 to 2025-07-16,14,0.24388489212308612,0.31646110371664316,,0.24388489212308612,0.2857142857142857,0.07142857142857142,2025-07-16 00:15:03
PFGC,Performance Food Group Company,2025-06-26 to 2025-07-25,23,0.2406638788140338,0.5709741282480608,0.17713966369628906,0.22902802174741568,0.34782608695652173,0.13043478260869565,2025-07-25 18:18:18
CG,Centerra Gold Inc.,2025-06-26 to 2025-07-24,31,0.23601903800041443,0.44519426490082703,0.19954806864261626,0.2287818964322408,0.2903225806451613,0.03225806451612903,2025-07-24 21:31:16
MANH,MANHATTAN ASSOCIATES INC.,2025-06-26 to 2025-07-25,28,0.2348960084574563,0.4866774851015878,0.35062835497014655,0.25631046524414647,0.32142857142857145,0.07142857142857142,2025-07-25 15:26:13
MNMD,Mind Medicine (MindMed) Inc.,2025-06-27 to 2025-07-25,12,0.2291636273264885,0.3082110317088274,0.20267362743616102,0.2291636273264885,0.25,0.0,2025-07-25 15:40:02
SNPS,SYNOPSYS INC.,2025-06-26 to 2025-07-24,132,0.22680826932191847,0.45812935715825825,0.4508463448948331,0.22853963015643694,0.2878787878787879,0.18181818181818182,2025-07-24 21:26:56
CRM,Salesforce Inc.,2025-06-26 to 2025-07-25,186,0.20542893403319906,0.4420482464072176,0.21127230031149727,0.21106398255447217,0.3225806451612903,0.08064516129032258,2025-07-25 22:40:00
ZM,Zoom Video Communications Inc.,2025-06-26 to 2025-07-24,24,0.19387622972329457,0.4864285191534927,0.12470569411913555,0.22755854026131012,0.3333333333333333,0.08333333333333333,2025-07-24 14:00:00
JBS, JBS SA,2025-06-26 to 2025-07-10,6,0.19233200947443643,0.21105874278535952,,0.18688180148601533,0.16666666666666666,0.0,2025-07-10 11:13:09
DAR,DARLING INGREDIENTS INC.,2025-06-26 to 2025-07-25,23,0.1883431626402813,0.39767396090561496,-0.056327337026596064,0.1883431626402813,0.13043478260869565,0.13043478260869565,2025-07-25 13:01:18
HBM,Hudbay Minerals Inc.,2025-06-26 to 2025-07-23,36,0.18544829802380666,0.451452190852241,0.27747471034526827,0.18544829802380666,0.2222222222222222,0.16666666666666666,2025-07-23 00:15:04
MU,Micron Technology Inc.,2025-04-09 to 2025-07-25,225,0.18049368672900734,0.5856448862676422,0.05080810655718265,0.16435964095592495,0.3511111111111111,0.2222222222222222,2025-07-25 22:40:00
SHOP,Shopify Inc.,2025-06-26 to 2025-07-25,115,0.17911612355190773,0.491884341388154,0.13598814140195434,0.16545424526387995,0.21739130434782608,0.1391304347826087,2025-07-25 21:23:37
COP,CONOCO PHILLIPS,2025-06-26 to 2025-07-25,90,0.17802118195427794,0.5322209727036146,0.14937455698295873,0.17802118195427794,0.26666666666666666,0.12222222222222222,2025-07-25 16:36:32
UBER,Uber Technologies Inc.,2025-07-09 to 2025-07-26,239,0.17120646562536393,0.43936408366567625,0.05716339830055976,0.17120646562536393,0.24686192468619247,0.11297071129707113,2025-07-26 08:45:34
AMZN,Amazon.com Inc.,2025-07-19 to 2025-07-26,242,0.1652272400530902,0.4887808541426399,0.16075137340221082,0.1652272400530902,0.30165289256198347,0.1446280991735537,2025-07-26 01:15:00
AVGO,Broadcom Inc.,2025-07-07 to 2025-07-25,231,0.161408261251656,0.4776402079664246,0.11895484260365931,0.161408261251656,0.23376623376623376,0.12554112554112554,2025-07-25 22:40:00
COUR,Coursera Inc.,2025-07-01 to 2025-07-25,24,0.15874385361870127,0.5330115508448852,0.21789705554644268,0.15874385361870127,0.25,0.16666666666666666,2025-07-25 18:33:34
MA,Mastercard Incorporated,2025-06-26 to 2025-07-25,196,0.15814356417680273,0.4622529966068461,0.23715460811342506,0.1605302040514193,0.2857142857142857,0.12244897959183673,2025-07-25 19:27:46
INSW,International Seaways Inc.,2025-06-26 to 2025-07-24,11,0.1537328102371909,0.266582414075002,0.0,0.11265530824661255,0.18181818181818182,0.09090909090909091,2025-07-24 19:51:27
NVDA,NVIDIA Corporation,2025-07-20 to 2025-07-26,246,0.15321497943827778,0.4838151769364932,0.15321497943827778,0.15321497943827778,0.23170731707317074,0.11788617886178862,2025-07-26 08:45:34
WDAY,Workday Inc.,2025-06-26 to 2025-07-26,60,0.1493521426121394,0.5344404148423761,0.3664930377687726,0.16049892347434475,0.21666666666666667,0.18333333333333332,2025-07-26 09:09:30
DDOG,Datadog Inc.,2025-06-26 to 2025-07-25,114,0.13310687583789493,0.5122281520952715,-0.18851847648620607,0.13310687583789493,0.21929824561403508,0.14912280701754385,2025-07-25 06:33:52
MSFT,Microsoft Corporation,2025-07-19 to 2025-07-26,248,0.13155515975048462,0.5076992320125256,0.1250602123434426,0.13155515975048462,0.2540322580645161,0.1774193548387097,2025-07-26 03:15:00
PACS,PACS Group Inc.,2025-06-30 to 2025-07-03,6,0.13041540185610453,0.2318654413170992,,0.13041540185610453,0.16666666666666666,0.0,2025-07-03 04:14:20
ALK,Alaska Air Group Inc,2025-06-27 to 2025-07-25,52,0.13040218078173124,0.6076003951300069,0.06916603758221582,0.13040218078173124,0.38461538461538464,0.17307692307692307,2025-07-25 09:20:13
UPWK,Upwork Inc.,2025-06-26 to 2025-07-24,18,0.12939904861980012,0.4123089804443686,0.3361844182014465,0.12939904861980012,0.2222222222222222,0.05555555555555555,2025-07-24 09:08:35
DVN,Devon Energy Corporation,2025-06-26 to 2025-07-25,41,0.12542489214641295,0.5921815091898598,0.1520378512995584,0.12542489214641295,0.24390243902439024,0.21951219512195122,2025-07-25 18:54:10
GOOGL,Alphabet Inc.,2025-07-21 to 2025-07-26,250,0.11717700006961823,0.487799201249011,0.11717700006961823,0.11717700006961823,0.248,0.152,2025-07-26 08:45:34
XPO,XPO Inc.,2025-06-26 to 2025-07-25,15,0.10617343187332152,0.4502941098007167,0.25125914812088007,0.11375724843570163,0.06666666666666667,0.13333333333333333,2025-07-25 20:50:59
FSLR,First Solar Inc.,2025-06-26 to 2025-07-25,107,0.09502357205497887,0.6650792563026171,0.14979335986650905,0.08875853987234945,0.38317757009345793,0.27102803738317754,2025-07-25 16:24:00
META,Meta Platforms Inc.,2025-07-17 to 2025-07-26,248,0.09487095297344268,0.4502012504298028,0.12532766815544902,0.09487095297344268,0.2056451612903226,0.13306451612903225,2025-07-26 03:15:00
RCI,Rogers Communications Inc.,2025-06-26 to 2025-07-25,21,0.09336402416229246,0.40760891461535154,0.11738751729329427,0.0857587695121765,0.2857142857142857,0.14285714285714285,2025-07-25 07:40:48
