ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
IMCR,Immunocore Holdings plc,2025-06-24 to 2025-07-01,5,0.5374564814567566,0.20221100762113864,,0.5374564814567566,0.4,0.0,2025-07-01 16:50:00
TX,Ternium S.A.,2025-07-02 to 2025-07-09,2,0.44877333045005796,0.6346613303538147,,0.44877333045005796,0.5,0.0,2025-07-09 06:46:51
BHVN,Biohaven Pharmaceutical Holding Co Ltd.,2025-06-29 to 2025-07-17,4,0.44499099254608154,0.34179966999935774,0.4733436981836954,0.44499099254608154,0.75,0.0,2025-07-17 16:38:29
LVO,LiveOne Inc.,2025-06-26 to 2025-07-16,14,0.4218855082988739,0.3583763851943701,0.23400316536426544,0.4218855082988739,0.35714285714285715,0.07142857142857142,2025-07-16 13:30:00
GPCR,Structure Therapeutics Inc.,2025-06-21 to 2025-07-03,3,0.41955099105834964,0.09243105767040273,,0.41955099105834964,0.3333333333333333,0.0,2025-07-03 17:09:10
CRNX,CRINETICS PHARMACEUTICALS INC.,2025-06-26 to 2025-07-16,9,0.3661298208766513,0.37939826281319045,0.47185796101888017,0.3661298208766513,0.2222222222222222,0.0,2025-07-16 15:38:45
IMVT,Immunovant Inc.,2025-07-06 to 2025-07-16,4,0.33641338646411895,0.3969627951850705,0.4485511819521586,0.33641338646411895,0.25,0.0,2025-07-16 18:00:02
DAR,DARLING INGREDIENTS INC.,2025-06-25 to 2025-07-17,16,0.3216977097094059,0.31263514846382995,-0.38649725914001465,0.3216977097094059,0.1875,0.0625,2025-07-17 16:00:08
CVE,Cenovus Energy Inc.,2025-06-25 to 2025-07-03,5,0.3192714214324951,0.23784717135514652,,0.3192714214324951,0.0,0.2,2025-07-03 12:56:13
SNDX,Syndax Pharmaceuticals Inc.,2025-06-24 to 2025-07-09,10,0.31637008547782897,0.3229358363592371,,0.31637008547782897,0.5,0.0,2025-07-09 06:55:02
CLS,CELESTICA INC.,2025-06-20 to 2025-07-18,38,0.31605579366809444,0.3290608605891038,0.4847358226776123,0.31605579366809444,0.2631578947368421,0.0,2025-07-18 10:23:12
HQY,HealthEquity Inc.,2025-06-21 to 2025-07-15,11,0.3119547377933155,0.41159819821463467,0.5092907458543777,0.3119547377933155,0.2727272727272727,0.09090909090909091,2025-07-15 19:26:05
BIIB,Biogen Inc.,2025-06-19 to 2025-07-18,49,0.29794727417887473,0.46916992839874394,0.15547056198120118,0.3041545090576013,0.3673469387755102,0.061224489795918366,2025-07-18 21:11:01
CDE,Coeur Mining Inc.,2025-06-24 to 2025-07-18,27,0.26910747642870303,0.546617582552206,0.5287140051523843,0.26910747642870303,0.4444444444444444,0.18518518518518517,2025-07-18 17:47:00
CG,Centerra Gold Inc.,2025-06-19 to 2025-07-15,32,0.2594329435378313,0.4863813673492734,0.018014627695083635,0.2594329435378313,0.375,0.0625,2025-07-15 13:36:53
CMPS,COMPASS Pathways plc,2025-06-19 to 2025-07-15,22,0.2543228192762896,0.4427239780554293,0.0,0.2543228192762896,0.2727272727272727,0.13636363636363635,2025-07-15 22:58:48
ALK,Alaska Air Group Inc,2025-06-23 to 2025-07-18,39,0.24538874870691543,0.6190931953718197,-0.08942926611219135,0.24538874870691543,0.4358974358974359,0.23076923076923078,2025-07-18 15:15:02
AXON,Axon Enterprise Inc.,2025-06-19 to 2025-07-19,47,0.24357574315781289,0.5371795996156375,0.39103702631863674,0.2609174811321756,0.2978723404255319,0.10638297872340426,2025-07-19 00:00:04
MRVL,Marvell Technology Inc.,2025-06-19 to 2025-07-18,96,0.2348117008805275,0.47888377891742157,0.4196167878806591,0.25659444764420225,0.3020833333333333,0.11458333333333333,2025-07-18 19:15:55
SMCI,Super Micro Computer Inc.,2025-06-19 to 2025-07-18,215,0.23318873039511745,0.5161498073950078,0.30608338347890157,0.23427839735958061,0.28837209302325584,0.17674418604651163,2025-07-18 23:45:05
TWLO,Twilio Inc.,2025-06-19 to 2025-07-17,48,0.2279004928966363,0.39254017082087445,0.18257499252046855,0.23274943955401156,0.22916666666666666,0.14583333333333334,2025-07-17 18:54:00
MNMD,Mind Medicine (MindMed) Inc.,2025-06-19 to 2025-07-14,12,0.21563117106755572,0.3748172179141619,0.0,0.15541205286979676,0.4166666666666667,0.08333333333333333,2025-07-14 22:01:00
CRM,Salesforce Inc.,2025-06-19 to 2025-07-19,218,0.21528549675547748,0.4701404107362265,0.2735090106725693,0.2219250388791628,0.3256880733944954,0.11009174311926606,2025-07-19 01:12:57
MSFT,Microsoft Corporation,2025-07-11 to 2025-07-19,241,0.2046176255985909,0.4604343535699404,0.2188036186354501,0.2046176255985909,0.25311203319502074,0.11618257261410789,2025-07-19 10:10:00
SHOP,Shopify Inc.,2025-06-17 to 2025-07-18,120,0.19872369055946665,0.47002679306230205,0.15808273883242357,0.20139189505169536,0.25,0.125,2025-07-18 19:32:13
MU,Micron Technology Inc.,2025-06-25 to 2025-07-18,228,0.19812311130134683,0.5782251606355058,-0.05640318456449007,0.19812311130134683,0.35526315789473684,0.2149122807017544,2025-07-18 16:32:00
SNPS,SYNOPSYS INC.,2025-06-19 to 2025-07-19,135,0.1965297782421112,0.469710296815761,0.23567420524709362,0.19799641837824636,0.28888888888888886,0.17777777777777778,2025-07-19 00:30:32
HBM,Hudbay Minerals Inc.,2025-06-19 to 2025-07-19,32,0.19335651472210885,0.47537085347612085,-0.11332354346911112,0.19335651472210885,0.25,0.15625,2025-07-19 01:59:00
DVN,Devon Energy Corporation,2025-06-19 to 2025-07-18,44,0.1924491592428901,0.5506346280896026,-0.16693080398771495,0.1912545123765635,0.25,0.2727272727272727,2025-07-18 15:04:13
UBER,Uber Technologies Inc.,2025-06-30 to 2025-07-19,232,0.19100603384190593,0.4985113527692925,0.27350210658857754,0.19100603384190593,0.3103448275862069,0.11637931034482758,2025-07-19 09:15:00
MA,Mastercard Incorporated,2025-06-19 to 2025-07-18,222,0.18421098149574552,0.49399055450307683,0.26556843493295756,0.18421098149574552,0.32432432432432434,0.12612612612612611,2025-07-18 22:45:44
ZM,Zoom Video Communications Inc.,2025-06-20 to 2025-07-15,22,0.18388609561053196,0.48383292808899164,0.7066512167453766,0.18388609561053196,0.3181818181818182,0.18181818181818182,2025-07-15 18:00:02
TCOM,Trip.com Group Limited,2025-06-19 to 2025-07-16,19,0.1812224268913269,0.29838615391579787,0.521493673324585,0.1804014292028215,0.2631578947368421,0.15789473684210525,2025-07-16 00:15:03
COP,CONOCO PHILLIPS,2025-06-20 to 2025-07-18,82,0.17623642712104612,0.5712154776308603,0.047073057293891905,0.17623642712104612,0.2926829268292683,0.18292682926829268,2025-07-18 22:00:00
PFGC,Performance Food Group Company,2025-06-20 to 2025-07-17,23,0.17292114340740705,0.6069717893745186,0.711264145374298,0.17292114340740705,0.34782608695652173,0.21739130434782608,2025-07-17 18:55:32
DDOG,Datadog Inc.,2025-06-19 to 2025-07-18,122,0.17179051432453216,0.4926063661747733,0.22897892672082656,0.17115240881840385,0.2540983606557377,0.13114754098360656,2025-07-18 19:38:02
LFST, LIFESTANCE HEALTH GROUP,2025-06-27 to 2025-07-18,13,0.17169471153846155,0.6128981873757913,-0.3879844069480896,0.17169471153846155,0.3076923076923077,0.07692307692307693,2025-07-18 21:10:51
AVGO,Broadcom Inc.,2025-07-01 to 2025-07-19,225,0.17058025047514172,0.48438557615366784,0.16542615387813153,0.17058025047514172,0.26666666666666666,0.11555555555555555,2025-07-19 13:49:48
WDAY,Workday Inc.,2025-06-19 to 2025-07-18,60,0.16984558979670208,0.5589318392014004,0.1585296469075339,0.17272432860681566,0.25,0.16666666666666666,2025-07-18 13:35:36
COUR,Coursera Inc.,2025-06-23 to 2025-07-17,14,0.16345746432031902,0.46234451317780373,-0.19090684652328493,0.16345746432031902,0.14285714285714285,0.14285714285714285,2025-07-17 13:24:56
ARX,ARC Resources Ltd.,2025-07-07 to 2025-07-19,2,0.16235176920890806,0.22960007389050444,0.0,0.16235176920890806,0.0,0.0,2025-07-19 03:30:00
AMZN,Amazon.com Inc.,2025-07-09 to 2025-07-19,245,0.1566526470622238,0.45914318936792126,0.16407052621863405,0.1566526470622238,0.24897959183673468,0.12244897959183673,2025-07-19 10:04:00
RCI,Rogers Communications Inc.,2025-06-20 to 2025-07-18,25,0.15508120441436765,0.435618481263763,-0.07256641387939454,0.15508120441436765,0.28,0.12,2025-07-18 16:31:34
AAPL,Apple Inc.,2025-07-12 to 2025-07-19,230,0.15169938670552294,0.5071554705803635,0.1555314529421074,0.15169938670552294,0.24347826086956523,0.12608695652173912,2025-07-19 10:10:00
NVDA,NVIDIA Corporation,2025-07-14 to 2025-07-19,237,0.14767455428461485,0.5013612852121154,0.14767455428461485,0.14767455428461485,0.28270042194092826,0.1518987341772152,2025-07-19 10:10:00
DXCM,DexCom Inc.,2025-06-20 to 2025-07-18,37,0.14478661820695207,0.5429204786698599,0.4577891647815704,0.14478661820695207,0.2972972972972973,0.10810810810810811,2025-07-18 14:00:14
INSW,International Seaways Inc.,2025-06-23 to 2025-07-16,16,0.13828462064266206,0.36183031312721087,0.19067429304122926,0.13828462064266206,0.1875,0.1875,2025-07-16 11:26:58
PACS,PACS Group Inc.,2025-06-30 to 2025-07-03,6,0.13041513562202453,0.23186532977079324,,0.13041513562202453,0.16666666666666666,0.0,2025-07-03 04:14:20
GOOGL,Alphabet Inc.,2025-07-10 to 2025-07-19,237,0.12835317457778544,0.46792364389808233,0.16347858464786771,0.12835317457778544,0.22362869198312235,0.13924050632911392,2025-07-19 10:04:00
JBS, JBS SA,2025-06-25 to 2025-07-10,9,0.12822123633490667,0.19258496050996615,,0.12822123633490667,0.1111111111111111,0.0,2025-07-10 11:13:09
SLB,Schlumberger Limited,2025-06-19 to 2025-07-19,84,0.11113081574440004,0.5849981198327925,0.0234252057424406,0.1066579514239208,0.30952380952380953,0.19047619047619047,2025-07-19 09:06:22
AMTM,Amentum Holdings Inc.,2025-06-23 to 2025-07-14,22,0.10135930288921703,0.5327286863097842,0.0,0.10135930288921703,0.22727272727272727,0.13636363636363635,2025-07-14 17:00:00
XPO,XPO Inc.,2025-06-23 to 2025-07-09,15,0.08497313817342124,0.4184906655238089,,0.08497313817342124,0.13333333333333333,0.06666666666666667,2025-07-09 16:30:00
UPWK,Upwork Inc.,2025-06-20 to 2025-07-17,18,0.06807039048936632,0.47942371763034664,0.13879968643188473,0.06807039048936632,0.16666666666666666,0.1111111111111111,2025-07-17 23:00:04
PRU,Prudential Financial Inc.,2025-06-19 to 2025-07-16,28,0.06447750542845045,0.5816293116561362,-0.15871935742241997,0.03274151440019961,0.21428571428571427,0.17857142857142858,2025-07-16 14:07:00
UAL,United Airlines Holdings Inc.,2025-06-20 to 2025-07-18,122,0.06216940347288474,0.6034111192952442,0.14029148351855394,0.06216940347288474,0.3114754098360656,0.2786885245901639,2025-07-18 23:46:17
DHR,Danaher Corporation,2025-06-19 to 2025-07-18,47,0.06134182519101079,0.4978433958339586,0.02691867436681475,0.05699024589165395,0.23404255319148937,0.1702127659574468,2025-07-18 21:51:17
SPGI,S&P Global Inc.,2025-06-19 to 2025-07-19,87,0.054781143007607294,0.5565577987080496,0.2606812823902477,0.05973915984464246,0.21839080459770116,0.22988505747126436,2025-07-19 00:02:00
EVH,Evolent Health Inc.,2025-06-20 to 2025-07-18,14,0.05464430706841604,0.5742709868944932,-0.4676070928573608,0.05464430706841604,0.14285714285714285,0.14285714285714285,2025-07-18 21:10:42
DUOL,Duolingo Inc.,2025-06-19 to 2025-07-18,37,0.0545299372157535,0.5217260163146727,0.00898572921752927,0.05790521818048814,0.2972972972972973,0.21621621621621623,2025-07-18 17:40:03
DBRG,DIGITALBRIDGE GROUP INC.,2025-06-23 to 2025-07-15,20,0.05083879172801973,0.6648698523750197,0.0,0.05083879172801973,0.2,0.25,2025-07-15 18:40:00
FSLR,First Solar Inc.,2025-06-19 to 2025-07-18,112,0.05071870764451368,0.6545984526172512,0.16619033098220826,0.060971483123411836,0.33035714285714285,0.2857142857142857,2025-07-18 23:45:03
ARCO,Arcos Dorados Holdings Inc.,2025-06-19 to 2025-07-14,4,0.04479725360870363,0.12488858053982765,0.0,0.07627143065134685,0.5,0.0,2025-07-14 09:40:06
HAL,Halliburton Company,2025-06-19 to 2025-07-18,54,0.036570388740963425,0.6397729226558186,-0.2651997131960732,0.018740174174308795,0.25925925925925924,0.2777777777777778,2025-07-18 15:42:44
WELL,WELL Health Technologies Corp.,2025-06-19 to 2025-07-18,28,0.029225753034864164,0.542147080411331,0.18866924345493316,0.029225753034864164,0.25,0.17857142857142858,2025-07-18 18:29:13
MANH,MANHATTAN ASSOCIATES INC.,2025-06-23 to 2025-07-18,12,0.02024412055810292,0.553696790577008,-0.11798509836196899,0.02024412055810292,0.25,0.16666666666666666,2025-07-18 18:10:04
MAX,MediaAlpha Inc,2025-06-29 to 2025-07-18,7,0.004862766606467109,0.16520929989018354,0.0,0.004862766606467109,0.0,0.2857142857142857,2025-07-18 15:00:00
META,Meta Platforms Inc.,2025-07-11 to 2025-07-19,225,-0.0014827756616804264,0.49639986050278107,0.0057130128145218015,-0.0014827756616804264,0.20444444444444446,0.21777777777777776,2025-07-19 10:04:00
FANG,DIAMONDBLACK ENERGY INC.,2025-06-19 to 2025-07-19,30,-0.004687839746475231,0.4610918236963614,-0.3328318983316422,-0.004687839746475231,0.13333333333333333,0.23333333333333334,2025-07-19 10:00:14
MDLZ,Mondelez International Inc.,2025-06-19 to 2025-07-17,68,-0.022665349788525524,0.5334757407918925,0.05286108438785258,-0.014347640880897863,0.17647058823529413,0.25,2025-07-17 15:46:52
SLP,Simulations Plus Inc.,2025-07-01 to 2025-07-19,20,-0.02525655388832093,0.5789084281017947,-0.04175783746382772,-0.02525655388832093,0.3,0.25,2025-07-19 08:38:02
TSLA,Tesla Inc.,2025-07-12 to 2025-07-19,225,-0.025969962014092334,0.4835250538253035,-0.0339546745022138,-0.025969962014092334,0.2,0.19111111111111112,2025-07-19 02:00:00
RCKT,Rocket Pharmaceuticals Inc.,2025-06-19 to 2025-07-18,58,-0.026055238164704425,0.4016367400556853,0.0728041703050787,-0.009369483427567923,0.1206896551724138,0.1724137931034483,2025-07-18 17:28:00
CTRA,Coterra Energy Inc.,2025-06-24 to 2025-07-18,20,-0.04003528654575348,0.5801614123811121,-0.3355821341276169,-0.04003528654575348,0.2,0.25,2025-07-18 15:40:02
RARE,ULTRAGENYX PHARMACEUTICAL INC.,2025-06-27 to 2025-07-18,31,-0.06051830014874859,0.6918257768089409,-0.24662796556949618,-0.06051830014874859,0.3225806451612903,0.3548387096774194,2025-07-18 22:30:00
LW,Lamb Weston Holdings Inc.,2025-06-21 to 2025-07-17,31,-0.09067283042015568,0.5434939926898084,-0.21734449386596683,-0.09067283042015568,0.22580645161290322,0.25806451612903225,2025-07-17 16:00:08
LKQ,LKQ Corporation,2025-06-20 to 2025-07-15,16,-0.09423504769802094,0.5549726436706528,0.0,-0.09423504769802094,0.3125,0.1875,2025-07-15 13:29:44
TRVG,trivago N.V.,2025-06-30 to 2025-07-11,6,-0.10366788506507874,0.8770620887723065,,-0.10366788506507874,0.3333333333333333,0.3333333333333333,2025-07-11 17:10:13
MTDR,MATADOR RESOURCES COMPANY,2025-06-26 to 2025-07-18,20,-0.15228581309318545,0.6022626448747396,0.09371790885925292,-0.15228581309318545,0.25,0.35,2025-07-18 19:21:45
STZ,Constellation Brands Inc.,2025-06-21 to 2025-07-17,120,-0.1564024320244789,0.5487832510405763,-0.005797188811832017,-0.1564024320244789,0.175,0.2833333333333333,2025-07-17 15:35:00
CHMI,Cherry Hill Mortgage Investment Corporation,2025-06-25 to 2025-07-15,4,-0.16835976541042327,0.33671953082084655,0.0,-0.16835976541042327,0.0,0.25,2025-07-15 20:06:03
BRZE,Braze Inc.,2025-06-20 to 2025-07-17,14,-0.17049764096736908,0.43712510893603357,-0.43844384749730425,-0.17049764096736908,0.07142857142857142,0.07142857142857142,2025-07-17 16:38:33
CIVI,Civitas Resources Inc.,2025-06-19 to 2025-07-19,47,-0.18358908206858532,0.4471957937775193,0.27066048383712765,-0.1875801490700763,0.0851063829787234,0.2553191489361702,2025-07-19 04:13:17
BILL,BILL Holdings Inc.,2025-06-20 to 2025-07-18,25,-0.2827900016307831,0.6398107414128082,0.1136151671409607,-0.2827900016307831,0.16,0.36,2025-07-18 18:26:00
IDYA,IDEAYA Biosciences Inc.,2025-06-26 to 2025-06-30,12,-0.3288518855969111,0.6420398785416416,,-0.3288518855969111,0.16666666666666666,0.5,2025-06-30 18:37:47
CC,Cameco Corporation,2025-06-20 to 2025-07-18,22,-0.35132378177209334,0.7886593787914115,0.3783322095870972,-0.35132378177209334,0.2727272727272727,0.5909090909090909,2025-07-18 16:12:00
TNC,Tennant Company,2025-06-24 to 2025-07-11,12,-0.3546510130167008,0.7352284131738709,,-0.3546510130167008,0.16666666666666666,0.5,2025-07-11 16:15:31
MDXG,MiMedx Group Inc.,2025-06-20 to 2025-07-16,17,-0.38367275069741646,0.672493631596202,-0.3260636295591081,-0.38367275069741646,0.23529411764705882,0.5294117647058824,2025-07-16 15:15:18
CLDX,Celldex Therapeutics Inc.,2025-06-24 to 2025-07-08,6,-0.43933218121528617,0.8303886196621167,,-0.43933218121528617,0.3333333333333333,0.6666666666666666,2025-07-08 13:38:16
UTZ,Utz Brands Inc.,2025-06-19 to 2025-07-14,17,-0.46339734722586234,0.46243670727022074,0.0,-0.46339734722586234,0.0,0.47058823529411764,2025-07-14 14:30:00
MNKD,MANNKIND CORPORATION,2025-06-23 to 2025-07-17,16,-0.5084342882037163,0.607853705811546,0.22947149276733397,-0.5084342882037163,0.0,0.75,2025-07-17 17:11:00
