ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
BHVN,Biohaven Pharmaceutical Holding Co Ltd.,2025-06-10 to 2025-06-29,3,0.5872461398442587,0.24089867284382424,,0.5872461398442587,0.6666666666666666,0.0,2025-06-29 10:54:28
RARE,ULTRAGENYX PHARMACEUTICAL INC.,2025-06-10 to 2025-07-03,6,0.5329623222351074,0.45471086042181513,0.9108107566833497,0.5329623222351074,0.5,0.0,2025-07-03 19:38:12
IMCR,Immunocore Holdings plc,2025-06-12 to 2025-07-01,7,0.4655685475894384,0.263759257172048,,0.4655685475894384,0.2857142857142857,0.0,2025-07-01 16:50:00
DAR,DARLING INGREDIENTS INC.,2025-06-14 to 2025-07-01,21,0.38766069185166124,0.27491747718915777,,0.38766069185166124,0.38095238095238093,0.0,2025-07-01 15:55:01
ARX,ARC Resources Ltd.,2025-07-07 to 2025-07-07,1,0.32470428943634033,,0.32470428943634033,0.32470428943634033,0.0,0.0,2025-07-07 12:33:02
LFST, LIFESTANCE HEALTH GROUP,2025-06-10 to 2025-07-07,12,0.31859395205974583,0.5273922043942074,0.47168162663777674,0.31859395205974583,0.3333333333333333,0.16666666666666666,2025-07-07 15:10:58
HAL,Halliburton Company,2025-06-09 to 2025-07-08,50,0.3031997163295746,0.5903400438093217,0.8816668510437011,0.3031997163295746,0.42,0.2,2025-07-08 12:50:11
ALK,Alaska Air Group Inc,2025-06-10 to 2025-07-07,31,0.29458297952528917,0.5530852449034441,0.08943778276443481,0.29458297952528917,0.41935483870967744,0.1935483870967742,2025-07-07 17:12:01
PRU,Prudential Financial Inc.,2025-06-10 to 2025-07-07,25,0.29173300075531006,0.5330580437835802,0.13271148204803465,0.29173300075531006,0.36,0.08,2025-07-07 15:00:00
TWLO,Twilio Inc.,2025-06-09 to 2025-07-08,30,0.29118349631627394,0.41307508658928516,0.09097291231155395,0.29118349631627394,0.3333333333333333,0.13333333333333333,2025-07-08 12:20:28
WDAY,Workday Inc.,2025-06-09 to 2025-07-07,38,0.28889190554618827,0.4552045477963384,0.17658248345057168,0.28889190554618827,0.3157894736842105,0.07894736842105263,2025-07-07 15:00:00
CMPS,COMPASS Pathways plc,2025-06-18 to 2025-06-30,18,0.2746393018298679,0.4582180641367264,,0.2746393018298679,0.3333333333333333,0.16666666666666666,2025-06-30 07:24:07
SNDX,Syndax Pharmaceuticals Inc.,2025-06-11 to 2025-07-08,15,0.2674926002820333,0.2582092812604222,0.16222411394119263,0.2674926002820333,0.26666666666666666,0.0,2025-07-08 07:18:23
CG,Centerra Gold Inc.,2025-06-09 to 2025-07-08,37,0.2665496069031793,0.4943411386831413,0.32794207533200587,0.2665496069031793,0.32432432432432434,0.08108108108108109,2025-07-08 10:04:14
MU,Micron Technology Inc.,2025-06-18 to 2025-07-08,227,0.2552181693163212,0.5172634718464202,0.23612552178211701,0.2552181693163212,0.3700440528634361,0.14096916299559473,2025-07-08 12:20:15
DDOG,Datadog Inc.,2025-06-10 to 2025-07-08,91,0.2540041203027243,0.45104543141870485,0.2345410780473189,0.2540041203027243,0.3076923076923077,0.0989010989010989,2025-07-08 12:49:55
GPCR,Structure Therapeutics Inc.,2025-06-10 to 2025-07-03,5,0.2517307949066162,0.23891157259119492,0.35510609149932865,0.2517307949066162,0.2,0.0,2025-07-03 17:09:10
